Twitter Handle & User Name,Tweet, external URL,Hashtags,Date of Tweet,Followers,Following,RT,FAV
"OilersNation , OilersNation.com",b'ICYMI: Andrej Sekera was back at practice with the Oilers today and @cooom  has the details: https://t.co/SzjgLKawRC #Oilers #YEG',https://oilersnation.com/2018/11/27/andrej-sekera-skating-at-practice,"['Oilers', 'YEG']",Wed Nov 28 06:00:21 +0000 2018,47384,1398,0,10
"OilersNation , OilersNation.com",b'RT @Robin_Brownlee: How is the official supposed to see white ice between the back of the goal line and the front of the puck when he has h\\u2026',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 05:46:11 +0000 2018,47384,1398,29,0
"OilersNation , OilersNation.com",b'RT @jsbmbaggedmilk: Big win for Hitch Daddy! #BoozeNotBeets https://t.co/M2qoNu9dI5',https://www.pscp.tv/w/bs4aizF4ZUtXV3pWZHJLUHd8MWt2SnBFemtiRG94RXXxRnAcPD2RTmx17DJOHVUadB_MyEoUk4OK8bmcVHPY,['BoozeNotBeets'],Wed Nov 28 05:10:12 +0000 2018,47384,1398,3,0
"OilersNation , OilersNation.com",b'Fresh Oil: GDB 24.0 Wrap Up: Oilers had to score twice in OT to win it for Hitch https://t.co/w7qNErAjsD',https://oilersnation.com/2018/11/27/game-recap-24-0-edmonton-oilers-vs-dallas-stars/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Wed Nov 28 05:09:05 +0000 2018,47384,1398,3,12
"OilersNation , OilersNation.com","b""Nation 3 Fists presented by @CBmortgageteam \\n\\n\\U0001f44a\\U0001f44a\\U0001f44a\\nOne goal games make Hitch Daddy happy\\n\\U0001f44a\\U0001f44a\\nMikko 'The Answer' Koskinen\\n\\U0001f44a\\nAbsbomb for the win""",no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 05:06:39 +0000 2018,47384,1398,1,28
"OilersNation , OilersNation.com",b'POST GAME SIDELINE REPORT FROM @cooom\\n- BOOOO REFS BOOOOOOO\\n- It has been decided. Mikko Koskinen is now The Answer.',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 04:45:22 +0000 2018,47384,1398,7,87
"OilersNation , OilersNation.com",b'The Oilers score twice in OT and slide back into the win column like... https://t.co/RB8mjBc4E1',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 04:43:13 +0000 2018,47384,1398,41,221
"OilersNation , OilersNation.com",b'KLEFBOM WITH THE OT WINNER! 1-0 Oilers. -bm https://t.co/Mt723iz78T',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 04:41:19 +0000 2018,47384,1398,5,75
"OilersNation , OilersNation.com",b'Oh my. https://t.co/G9vKBJ592C',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 04:40:57 +0000 2018,47384,1398,44,136
"OilersNation , OilersNation.com","b""RT @iguessilldothis: @OilersNation Hey, the Oilers won a challenge with Anaheim, it's time to lose the next 38 in a row again!""",no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 04:38:50 +0000 2018,47384,1398,5,0
"OilersNation , OilersNation.com",b'BOOOOOOOOOOOOOOO!* -bm \\n\\n*expected',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 04:37:50 +0000 2018,47384,1398,3,34
"OilersNation , OilersNation.com","b""THAT'S A GOAL! GOAL! GOAL! -bm""",no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 04:36:47 +0000 2018,47384,1398,5,42
"OilersNation , OilersNation.com",b'GAHHHHHHHHHHHHHHHHHHHH! *rips shirt off* -bm',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 04:36:09 +0000 2018,47384,1398,0,8
"OilersNation , OilersNation.com",b'The man wants it. -bm https://t.co/0IK79Jjwhd',https://twitter.com/cooom/status/1067637440326725633,no hashtags in this tweet,Wed Nov 28 04:33:11 +0000 2018,47384,1398,1,9
"OilersNation , OilersNation.com",b'POINT! -bm https://t.co/YGzvrpTUh7',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 04:32:51 +0000 2018,47384,1398,12,76
"OilersNation , OilersNation.com",b'HOLY HELL THAT WAS RIDICULOUS! *dies* -bm',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 04:32:23 +0000 2018,47384,1398,0,24
"OilersNation , OilersNation.com",b'Hitchcock system vs Hitchcock system https://t.co/2vFWbkqzTn',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 04:31:22 +0000 2018,47384,1398,11,47
"OilersNation , OilersNation.com",b'That was too close. Way too close. -bm',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 04:21:28 +0000 2018,47384,1398,0,7
"OilersNation , OilersNation.com",b'RT @WildcatOil: @OilersNation Then hold him to your chest with a reverse cross-check type maneuver.',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 04:08:53 +0000 2018,47384,1398,1,0
"OilersNation , OilersNation.com","b""Apparently you're allowed to jump on Chiasson's back. -bm""",no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 04:07:32 +0000 2018,47384,1398,1,21
"OilersNation , OilersNation.com",b'NUUUUUGE! GAH! DAMN YOU POST! -bm',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 04:01:36 +0000 2018,47384,1398,0,12
"OilersNation , OilersNation.com",b'RT @cooom: @OilersNation Evan made time for me \\U0001f60c https://t.co/8J6W5xIvBd',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 03:57:41 +0000 2018,47384,1398,1,0
"OilersNation , OilersNation.com",b'GET OUTTA HERE NARC! -bm',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 03:56:07 +0000 2018,47384,1398,0,17
"OilersNation , OilersNation.com",b'RT @cooom: Somebody dove into the The Answer hype a little early \\U0001f630 https://t.co/IWJnsfOLNX',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 03:53:54 +0000 2018,47384,1398,7,0
"OilersNation , OilersNation.com",b'SECOND INTERMISSION SIDELINE REPORT VIA @cooom\\n- Embrace The Trap! Party like it\\u2019s the early-2000s!\\n- I wanted to m\\u2026 https://t.co/KWa2RQpJmQ',https://twitter.com/i/web/status/1067624790683459584,no hashtags in this tweet,Wed Nov 28 03:42:40 +0000 2018,47384,1398,0,7
"OilersNation , OilersNation.com",b'@JCfivealive At least! -bm',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 03:42:11 +0000 2018,47384,1398,0,0
"OilersNation , OilersNation.com","b""I was about to lose my shit if that interference didn't get called against McDavid. -bm""",no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 03:40:48 +0000 2018,47384,1398,0,51
"OilersNation , OilersNation.com","b""RT @trentonjay87: I feel like this zero zero game gets Hitchcock's engine revved right up. Basically his system vs his system. @OilersNation""",no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 03:39:25 +0000 2018,47384,1398,2,0
"OilersNation , OilersNation.com","b""That's a huge save by Koskinen with the Stars in on an odd-man rush. Wild sequence. -bm""",no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 03:32:18 +0000 2018,47384,1398,1,22
"OilersNation , OilersNation.com","b""Benn didn't score because he's a selfish lover, allegedly in my opinion. -bm""",no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 03:26:23 +0000 2018,47384,1398,1,14
"OilersNation , OilersNation.com",b'Second power play unit sighting! *drinks* -bm',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 03:24:15 +0000 2018,47384,1398,0,3
"OilersNation , OilersNation.com",b'Polak always seems to be getting hurt in Edmonton. -bm',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 03:22:26 +0000 2018,47384,1398,0,9
"OilersNation , OilersNation.com",b'That was a really nice shift by the second line. Boys puttin in the work there. -bm',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 03:20:46 +0000 2018,47384,1398,0,8
"OilersNation , OilersNation.com",b'Still Dre on the organ. I like that. -bm',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 03:18:51 +0000 2018,47384,1398,0,12
"OilersNation , OilersNation.com","b""Nuge is turning into a silent assassin on the PK and it's beautiful. -bm""",no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 03:12:25 +0000 2018,47384,1398,1,40
"OilersNation , OilersNation.com",b'Jujhar Khaira would never hook anyone. Hintz looked like he was falling and Jujhar saved him. -bm',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 03:10:10 +0000 2018,47384,1398,0,7
"OilersNation , OilersNation.com",b'John Shannon currently on hold with the FBI about the stick tape issue. -bm',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 03:07:38 +0000 2018,47384,1398,5,30
"OilersNation , OilersNation.com",b'Stick tape narc! -bm',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 03:01:23 +0000 2018,47384,1398,1,43
"OilersNation , OilersNation.com",b'PULJUJARVI INTERVIEW! -bm',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 02:52:33 +0000 2018,47384,1398,0,21
"OilersNation , OilersNation.com",b'@Tatted2011 @cooom From my vantage point it appears he\\u2019s worried about providing an IDENTITY',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 02:47:36 +0000 2018,47384,1398,0,0
"OilersNation , OilersNation.com",b'RT @albertaniceberg: @OilersNation Shutout! Shutout! Shutout!',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 02:47:15 +0000 2018,47384,1398,1,0
"OilersNation , OilersNation.com",b'INTERMISSION SIDELINE REPORT FROM YOUR BOY @cooom\\n- The fans love New Thiccc Daddy Hitch. Welcome home!\\n- Can you b\\u2026 https://t.co/JjjBr4MgD8',https://twitter.com/i/web/status/1067610575184654336,no hashtags in this tweet,Wed Nov 28 02:46:11 +0000 2018,47384,1398,3,18
"OilersNation , OilersNation.com",b'Khudobin is really starting to annoy me. -bm',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 02:44:33 +0000 2018,47384,1398,0,29
"OilersNation , OilersNation.com",b'Oilers got the pep right now. Need the ched. -bm',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 02:27:23 +0000 2018,47384,1398,1,25
"OilersNation , OilersNation.com",b'Need it. -bm https://t.co/DDYdwfAynL',https://twitter.com/finesse79/status/1067605174997250048,no hashtags in this tweet,Wed Nov 28 02:25:35 +0000 2018,47384,1398,0,0
"OilersNation , OilersNation.com",b'DAMN YOU POST! -bm',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 02:21:44 +0000 2018,47384,1398,0,6
"OilersNation , OilersNation.com","b'Puljujarvi has the wheels going early. Get some, big fella. -bm'",no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 02:21:04 +0000 2018,47384,1398,0,42
"OilersNation , OilersNation.com","b""That's a big save by Koskinen. Gord bless his 12-foot legs. -bm""",no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 02:17:33 +0000 2018,47384,1398,0,10
"OilersNation , OilersNation.com","b""Coach Baggedmilk's Keys to Victory:\\n\\n-Remember Sunday? Do the opposite of all of that.\\n-Koskino softies alright?\\n-G\\u2026 https://t.co/saehlgWEgG""",https://twitter.com/i/web/status/1067601956963676161,no hashtags in this tweet,Wed Nov 28 02:11:56 +0000 2018,47384,1398,1,12
"OilersNation , OilersNation.com",b'Close one. -bm',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 02:01:58 +0000 2018,47384,1398,0,7
"OilersNation , OilersNation.com","b'Where you at, sound guy? Either something is wrong or I suddenly went deaf. -bm'",no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 02:01:46 +0000 2018,47384,1398,2,20
"OilersNation , OilersNation.com",b'ICYMI: The Oilers are taking on the Stars tonight at Rogers Place and @JasonGregor  has the game day preview:\\u2026 https://t.co/sZ9PVk3lrd',https://twitter.com/i/web/status/1067591468607516672,no hashtags in this tweet,Wed Nov 28 01:30:15 +0000 2018,47384,1398,0,0
"OilersNation , OilersNation.com",b'RT @NationRealLife: Episode 100 - \\u2018Keeping it 100\\u2019 is out now. It\\u2019s totally Lit Swag Fam! #thingsthecoolkidssay \\nhttps://t.co/9YFNRNp5ff ht\\u2026',http://thereallifepodcast.libsyn.com/,['thingsthecoolkidssay'],Wed Nov 28 01:15:55 +0000 2018,47384,1398,2,0
"OilersNation , OilersNation.com",b'@SherwoodFord @jsbmbaggedmilk \\U0001f62d\\U0001f62d',no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 01:15:23 +0000 2018,47384,1398,0,0
"OilersNation , OilersNation.com","b""RT @OilFreak: My new @EdmontonOilers plate is in, a photo at night doesnt do it justice, it looks really good. I'll take better photos of a\\u2026""",no external urls in this tweet,no hashtags in this tweet,Wed Nov 28 01:04:01 +0000 2018,47384,1398,3,0
"OilersNation , OilersNation.com","b""ICYMI: @JasonGregor  has the game day notes ahead of tonight's matchup with the Dallas Stars: https://t.co/he42hL4jNh #Oilers #YEG""",https://oilersnation.com/2018/11/27/gdb-game-notes-dallas-stars-edmonton-oilers,"['Oilers', 'YEG']",Wed Nov 28 01:00:14 +0000 2018,47384,1398,0,0
"OilersNation , OilersNation.com",b'RT @jsbmbaggedmilk: It\\u2019s a Hitch\\u2019s homecoming edition of #FranksPicks! Frank is on a bit of a losing streak here and he desperately wants t\\u2026',no external urls in this tweet,['FranksPicks'],Tue Nov 27 23:40:07 +0000 2018,47384,1398,4,0
"OilersNation , OilersNation.com",b'RT @OilersNation: Chris the Intern is in Mexico so Evan the Intern joined @cooom in a Galaxyland reading of @JasonGregor\\u2019s dame day notes:\\u2026',no external urls in this tweet,no hashtags in this tweet,Tue Nov 27 23:26:49 +0000 2018,47384,1398,2,0
"OilersNation , OilersNation.com",b'ICYMI: The Oilers are taking on the Stars tonight at Rogers Place and @JasonGregor has the game day preview:\\u2026 https://t.co/GzqTAuT6kR',https://twitter.com/i/web/status/1067553711638134784,no hashtags in this tweet,Tue Nov 27 23:00:13 +0000 2018,47384,1398,0,1
"OilersNation , OilersNation.com",b'ICYMI: Andrej Sekera was back at practice with the Oilers today and @cooom has the details: https://t.co/SzjgLKawRC #Oilers #NHL',https://oilersnation.com/2018/11/27/andrej-sekera-skating-at-practice,"['Oilers', 'NHL']",Tue Nov 27 22:30:18 +0000 2018,47384,1398,0,0
"OilersNation , OilersNation.com","b'Fresh Oil: One Minute Men \\u2013 Oilers vs Stars (November 27, 2018) https://t.co/mBu5e7SP70'",https://oilersnation.com/2018/11/27/one-minute-men-oilers-vs-stars-november-27-2018/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Tue Nov 27 22:26:03 +0000 2018,47384,1398,0,1
"OilersNation , OilersNation.com",b'Chris the Intern is in Mexico so Evan the Intern joined @cooom in a Galaxyland reading of @JasonGregor\\u2019s dame day n\\u2026 https://t.co/dCOHb0ey8w',https://twitter.com/i/web/status/1067542250337357824,no hashtags in this tweet,Tue Nov 27 22:14:41 +0000 2018,47384,1398,2,6
"OilersNation , OilersNation.com",b'RT @JasonGregor: \\u201cI\\u2019d like to see him at centre and use his speed more. He will likely be a flex guy for us. A guy who can move around and\\u2026',no external urls in this tweet,no hashtags in this tweet,Tue Nov 27 22:05:08 +0000 2018,47384,1398,2,0
"OilersNation , OilersNation.com",b'Fresh Oil: Hitch: Next Chapter https://t.co/W6HyhVSZSy',https://oilersnation.com/2018/11/27/ken-hitchcock-next-chapter-with-the-edmonton-oilers/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Tue Nov 27 22:02:03 +0000 2018,47384,1398,0,4
"OilersNation , OilersNation.com","b""ICYMI: @JasonGregor has the game day notes ahead of tonight's matchup with the Dallas Stars: https://t.co/he42hL4jNh #Oilers #NHL""",https://oilersnation.com/2018/11/27/gdb-game-notes-dallas-stars-edmonton-oilers,"['Oilers', 'NHL']",Tue Nov 27 22:00:11 +0000 2018,47384,1398,0,0
"OilersNation , OilersNation.com",b'RT @SherwoodFord: Cory O\\u2019s Game Day Report: In this episode Cory sneaks into the dressing room to draw up a couple plays for the boys tonig\\u2026',no external urls in this tweet,no hashtags in this tweet,Tue Nov 27 21:34:54 +0000 2018,47384,1398,3,0
"OilersNation , OilersNation.com","b'Fresh Oil: GDB 24.0: Banged Up Stars (7pm MST, SNW) https://t.co/e1cEqzI9ti'",https://oilersnation.com/2018/11/27/game-preview-24-0-edmonton-oilers-vs-dallas-stars/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Tue Nov 27 20:42:03 +0000 2018,47384,1398,1,1
"OilersNation , OilersNation.com",b'#TBT to the time @thenationchris went jean-skiing. Shout out to all the jean-skiers who hit up @snowvalleyski this\\u2026 https://t.co/3DlqksjfEg',https://twitter.com/i/web/status/1067504652491599872,['TBT'],Tue Nov 27 19:45:17 +0000 2018,47384,1398,1,4
"OilersNation , OilersNation.com",b'RT @cooom: We took Evan the Intern to Galaxyland for the first time for his birthday! \\U0001f381 https://t.co/AJPE5A7v0t',no external urls in this tweet,no hashtags in this tweet,Tue Nov 27 19:39:08 +0000 2018,47384,1398,2,0
"OilersNation , OilersNation.com",b'RT @JasonGregor: Sekera will have pregame skates for next two weeks then see doctor.If cleared he will then enter regular practices in non\\u2026',no external urls in this tweet,no hashtags in this tweet,Tue Nov 27 18:16:24 +0000 2018,47384,1398,16,0
"OilersNation , OilersNation.com",b'RT @JasonGregor: Garrison and Benning will be third pair. Gravel and Wideman out late after practice. #Oilers',no external urls in this tweet,['Oilers'],Tue Nov 27 18:05:38 +0000 2018,47384,1398,2,0
"OilersNation , OilersNation.com",b'RT @cooom: Damn Sekera recovered really quickly https://t.co/byQrBMlEEk',no external urls in this tweet,no hashtags in this tweet,Tue Nov 27 17:42:57 +0000 2018,47384,1398,20,0
"OilersNation , OilersNation.com",b'Rattie will have a hard time regaining his The Answer belt from the press box. -bm https://t.co/CB3y47441u',https://twitter.com/JasonGregor/status/1067472233310736385,no hashtags in this tweet,Tue Nov 27 17:38:13 +0000 2018,47384,1398,0,9
"OilersNation , OilersNation.com",b'Fresh Oil: Andrej Sekera skating at practice https://t.co/A0V01hgEvw',https://oilersnation.com/2018/11/27/andrej-sekera-skating-at-practice/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Tue Nov 27 17:37:04 +0000 2018,47384,1398,2,6
"OilersNation , OilersNation.com",b'RT @JasonGregor: Game Notes: Stars blueline banged up and now starter Ben Bishop is out. Oilers load up their top line? Patrik Laine could\\u2026',no external urls in this tweet,no hashtags in this tweet,Tue Nov 27 17:33:45 +0000 2018,47384,1398,4,0
"OilersNation , OilersNation.com",b'Hitchcock is the anti-Rattie. -bm https://t.co/skZVnDPPNG',https://twitter.com/tsnryanrishaug/status/1067470692298350592,no hashtags in this tweet,Tue Nov 27 17:32:34 +0000 2018,47384,1398,1,25
"OilersNation , OilersNation.com",b'Reggie sighting! -bm https://t.co/idMlUgNSSh',https://twitter.com/mindhariwal/status/1067467051042787328,no hashtags in this tweet,Tue Nov 27 17:23:11 +0000 2018,47384,1398,0,21
"OilersNation , OilersNation.com","b""RT @SherwoodFord: We're loading up a Ford Super Duty in our showroom with presents and gifts for the less fortunate members of our local @S\\u2026""",no external urls in this tweet,no hashtags in this tweet,Tue Nov 27 16:40:14 +0000 2018,47384,1398,3,0
"OilersNation , OilersNation.com",b'Fresh Oil: GDB Game Notes: Stars @ Oilers https://t.co/EcrB2eBZ0i',https://oilersnation.com/2018/11/27/gdb-game-notes-dallas-stars-edmonton-oilers/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Tue Nov 27 13:05:04 +0000 2018,47384,1398,1,2
"OilersNation , OilersNation.com",b'Need a new dad hat? Of course you do. Head over to https://t.co/PG7vJqxJ55 now before time runs out! #yeg https://t.co/TLPVYqrAKe',http://www.nationgear.ca,['yeg'],Tue Nov 27 06:30:13 +0000 2018,47384,1398,0,0
"OilersNation , OilersNation.com","b'Time is running out for the the 2018 Blackout collection. If you want something, head to https://t.co/PG7vJqxJ55 no\\u2026 https://t.co/tZ30vDyd0j'",http://www.nationgear.ca,no hashtags in this tweet,Tue Nov 27 05:45:05 +0000 2018,47384,1398,0,3
"OilersNation , OilersNation.com","b""It's your LAST CHANCE to purchase anything from our Blackout line! At midnight tonight we're packing them away unti\\u2026 https://t.co/r8zTesCi6k""",https://twitter.com/i/web/status/1067281936668856320,no hashtags in this tweet,Tue Nov 27 05:00:17 +0000 2018,47384,1398,0,0
"OilersNation , OilersNation.com",b'RT @NationRealLife: New Podcast episode! Keeping It 100 https://t.co/1eZfmKqZgE #oilers #yeg',https://ift.tt/2AteWif,"['oilers', 'yeg']",Tue Nov 27 04:48:10 +0000 2018,47384,1398,2,0
"OilersNation , OilersNation.com",b'RT @nielsonTSN1260: Ryan Spooner https://t.co/SP15Teod5w',no external urls in this tweet,no hashtags in this tweet,Tue Nov 27 04:47:49 +0000 2018,47384,1398,21,0
"OilersNation , OilersNation.com","b'Last call to get in on the 2018 Blackout collection. If you want something, head to https://t.co/PG7vJqxJ55 now bef\\u2026 https://t.co/6VW4sArHCw'",http://www.nationgear.ca,no hashtags in this tweet,Tue Nov 27 04:45:03 +0000 2018,47384,1398,0,1
"OilersNation , OilersNation.com",b'ICYMI: @cooom  dove into the numbers to see where the Oilers went wrong against the LA Kings: https://t.co/Ry4RDaaqV2 #Oilers #YEG',https://oilersnation.com/2018/11/26/kings-5-oilers-2-post-game-oil-spills-no-more-parties-in-l-a,"['Oilers', 'YEG']",Tue Nov 27 04:00:20 +0000 2018,47384,1398,0,0
"OilersNation , OilersNation.com","b""Head over to https://t.co/PG7vJqg7Gv now to get in on the 2018 Blackout Collection before they're gone! #yeg https://t.co/8ullUYtcHP""",http://www.nationgear.ca,['yeg'],Tue Nov 27 03:45:05 +0000 2018,47384,1398,0,2
"OilersNation , OilersNation.com","b""ICYMI: @nielsonTSN1260  looked Alex Chiasson's contract and how it compares to other value deals around the league:\\u2026 https://t.co/Mycar7WkUh""",https://twitter.com/i/web/status/1067259263796604928,no hashtags in this tweet,Tue Nov 27 03:30:11 +0000 2018,47384,1398,0,2
"OilersNation , OilersNation.com",b'What does the panel think of the Hithcock hiring? How about the Chris Wideman trade? We have the answers these ques\\u2026 https://t.co/pINP6bN8Vv',https://twitter.com/i/web/status/1067251781548285952,no hashtags in this tweet,Tue Nov 27 03:00:27 +0000 2018,47384,1398,0,0
"OilersNation , OilersNation.com","b""It's your LAST CHANCE to purchase anything from our Blackout line! At midnight tonight we're packing them away unti\\u2026 https://t.co/fGBEGPqUxB""",https://twitter.com/i/web/status/1067222823771492352,no hashtags in this tweet,Tue Nov 27 01:05:23 +0000 2018,47384,1398,0,1
"OilersNation , OilersNation.com",b'Fresh Oil: Real Life Podcast Episode 100: Keepin\\u2019 it 100 https://t.co/egSfwqzZLk',https://oilersnation.com/2018/11/26/real-life-podcast-episode-100-keepin-it-100/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Tue Nov 27 00:49:38 +0000 2018,47384,1398,0,3
"OilersNation , OilersNation.com","b'Only a few hours left to get in on the 2018 Blackout collection. If you want something, head to\\u2026 https://t.co/qDbIF6gepz'",https://twitter.com/i/web/status/1067202616353009664,no hashtags in this tweet,Mon Nov 26 23:45:06 +0000 2018,47384,1398,0,2
"OilersNation , OilersNation.com",b'ICYMI: @cooom dove into the numbers to see where the Oilers went wrong against the LA Kings: https://t.co/Ry4RDaaqV2 #Oilers #NHL',https://oilersnation.com/2018/11/26/kings-5-oilers-2-post-game-oil-spills-no-more-parties-in-l-a,"['Oilers', 'NHL']",Mon Nov 26 23:30:17 +0000 2018,47384,1398,0,1
"OilersNation , OilersNation.com","b""ICYMI: @nielsonTSN1260 looked Alex Chiasson's contract and how it compares to other value deals around the league:\\u2026 https://t.co/FXTVtcdOOW""",https://twitter.com/i/web/status/1067191358769848325,no hashtags in this tweet,Mon Nov 26 23:00:22 +0000 2018,47384,1398,1,9
"OilersNation , OilersNation.com","b""RT @NationGear: Last call to get in on the 2018 Blackout Collection! We're doing to select sizes on certain items and once they're gone the\\u2026""",no external urls in this tweet,no hashtags in this tweet,Mon Nov 26 22:45:30 +0000 2018,47384,1398,4,0
"OilersNation , OilersNation.com",b'What does the panel think of the Hithcock hiring? How about the Chris Wideman trade? We have the answers these ques\\u2026 https://t.co/ckfDGUFKXC',https://twitter.com/i/web/status/1067185448198565888,no hashtags in this tweet,Mon Nov 26 22:36:52 +0000 2018,47384,1398,0,3
"OilersNation , OilersNation.com",b'Fresh Oil: Inside the Nation: Rattie getting Hitchcock\\u2019d https://t.co/TMAF805Vxm',https://oilersnation.com/2018/11/26/inside-the-nation/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Mon Nov 26 22:03:04 +0000 2018,47384,1398,1,2
"OilersNation , OilersNation.com",b'. @nielsonTSN1260  will live on our Facebook page in a few minutes to talk all things Oilers. Send in your question\\u2026 https://t.co/iVd7LrTewV',https://twitter.com/i/web/status/1067167390138548230,no hashtags in this tweet,Mon Nov 26 21:25:07 +0000 2018,47384,1398,0,1
"OilersNation , OilersNation.com",b'Fresh Oil: All 100 of Connor McDavid\\u2019s goals so far https://t.co/ddXcERLMV6',https://oilersnation.com/2018/11/26/all-100-of-connor-mcdavids-nhl-goals-so-far/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Mon Nov 26 20:48:03 +0000 2018,47384,1398,5,6
"OilersNation , OilersNation.com","b"". @nielsonTSN1260  will be going live on our Facebook page at 2:30pm to try and make sense of what's going on with\\u2026 https://t.co/Dx5E15nMGT""",https://twitter.com/i/web/status/1067153613968019469,no hashtags in this tweet,Mon Nov 26 20:30:22 +0000 2018,47384,1398,0,2
"OilersNation , OilersNation.com",b'RT @NationRealLife: About to record episode 100 of the Real Life Podcast! Have a question for the boys? Send it in and they\\u2019ll get to it! \\U0001f4af\\u2026',no external urls in this tweet,no hashtags in this tweet,Mon Nov 26 20:10:36 +0000 2018,47384,1398,2,0
"OilersNation , OilersNation.com","b'RT @nielsonTSN1260: Let\\u2019s do it. Who\\u2019s got questions about Spooner, JP, line combos etc? Fire them my way. https://t.co/mSP2GgSy96'",https://twitter.com/oilersnation/status/1067138452469268481,no hashtags in this tweet,Mon Nov 26 20:10:25 +0000 2018,47384,1398,2,0
"OilersNation , OilersNation.com","b""Today is your FINAL DAY to get your hands on some of our Blackout items. Do it now or you'll have to wait until nex\\u2026 https://t.co/wuYQ4DUcaU""",https://twitter.com/i/web/status/1067146124866322432,no hashtags in this tweet,Mon Nov 26 20:00:37 +0000 2018,47384,1398,0,2
"OilersNation , OilersNation.com",b'Monday means @nielsonTSN1260 will be going live on our Facebook page at 2:30pm to talk all things Oilers. Send in y\\u2026 https://t.co/sLnu5RlypY',https://twitter.com/i/web/status/1067138452469268481,no hashtags in this tweet,Mon Nov 26 19:30:08 +0000 2018,47384,1398,0,0
"OilersNation , OilersNation.com","b'On last weeks episode of the @onradiopodcast, #ThatCoryGuy from @sherwoodford joined us as a special guest to talk\\u2026 https://t.co/3ah03yIU5N'",https://twitter.com/i/web/status/1067137201207676938,['ThatCoryGuy'],Mon Nov 26 19:25:09 +0000 2018,47384,1398,2,4
"OilersNation , OilersNation.com",b'RT @SMaloughney: @OilersNation Bridgey started the season full of so much hope... sadly this is what has become of him now..... https://t.c\\u2026',no external urls in this tweet,no hashtags in this tweet,Mon Nov 26 19:18:13 +0000 2018,47384,1398,4,0
"OilersNation , OilersNation.com","b'Fresh Oil: Kings 5, Oilers 2 post-game Oil Spills: No More Parties In L.A. https://t.co/pyU6W7PJqa'",https://oilersnation.com/2018/11/26/kings-5-oilers-2-post-game-oil-spills-no-more-parties-in-l-a/?utm_source=dlvr.it&utm_medium=twitter,no hashtags in this tweet,Mon Nov 26 17:54:50 +0000 2018,47384,1398,1,1
